step,epoch,loss,cosine,pred_norm,target_norm,lr,ema
4835,5,0.0011541972635313869,,,,2.6992059012666368e-05,0.9990456357771043
4836,5,0.0011447998695075512,,,,2.6985110906624525e-05,0.9990458035801183
4837,5,0.0011742257047444582,,,,2.6978155715989224e-05,0.9990459716745319
4838,5,0.001144306967034936,,,,2.697119344505077e-05,0.9990461400602236
4839,5,0.0011036843061447144,,,,2.696422409810385e-05,0.9990463087370723
4840,5,0.0011595075484365225,,,,2.695724767944751e-05,0.9990464777049564
4841,5,0.0011499271495267749,,,,2.695026419338515e-05,0.9990466469637538
4842,5,0.0011617527343332767,,,,2.6943273644224535e-05,0.9990468165133426
4843,5,0.0010703511070460081,,,,2.6936276036277787e-05,0.9990469863536007
4844,5,0.0011299398029223084,,,,2.692927137386138e-05,0.9990471564844055
4845,5,0.0011689582606777549,,,,2.6922259661296148e-05,0.9990473269056344
4846,5,0.0011786582181230187,,,,2.6915240902907264e-05,0.9990474976171644
4847,5,0.001142709399573505,,,,2.6908215103024253e-05,0.9990476686188727
4848,5,0.001147431437857449,,,,2.6901182265980973e-05,0.9990478399106358
4849,5,0.0011358802439644933,,,,2.6894142396115644e-05,0.9990480114923305
4850,5,0.0011626321356743574,,,,2.6887095497770802e-05,0.9990481833638327
4851,5,0.001129309879615903,,,,2.6880041575293335e-05,0.9990483555250187
4852,5,0.001118320506066084,,,,2.6872980633034448e-05,0.9990485279757644
4853,5,0.0011474699713289738,,,,2.6865912675349688e-05,0.9990487007159454
4854,5,0.001107932417653501,,,,2.6858837706598936e-05,0.9990488737454373
4855,5,0.0011334511218592525,,,,2.6851755731146375e-05,0.9990490470641152
4856,5,0.001171665731817484,,,,2.6844666753360527e-05,0.9990492206718543
4857,5,0.0011357130715623498,,,,2.6837570777614233e-05,0.9990493945685293
4858,5,0.001163001637905836,,,,2.683046780828465e-05,0.9990495687540148
4859,5,0.0011410003062337637,,,,2.6823357849753238e-05,0.9990497432281854
4860,5,0.001168202143162489,,,,2.681624090640578e-05,0.9990499179909151
4861,5,0.0011574567761272192,,,,2.680911698263237e-05,0.9990500930420781
4862,5,0.0011566071771085262,,,,2.6801986082827395e-05,0.9990502683815482
4863,5,0.0011567117180675268,,,,2.6794848211389548e-05,0.9990504440091988
4864,5,0.0011806429829448462,,,,2.678770337272184e-05,0.9990506199249036
4865,5,0.0011392449960112572,,,,2.6780551571231557e-05,0.9990507961285354
4866,5,0.0011187511263415217,,,,2.6773392811330293e-05,0.9990509726199674
4867,5,0.0011670097010210156,,,,2.676622709743393e-05,0.9990511493990724
4868,5,0.0011644652113318443,,,,2.675905443396264e-05,0.9990513264657227
4869,5,0.0011646115453913808,,,,2.6751874825340887e-05,0.9990515038197909
4870,5,0.0010613308986648917,,,,2.67446882759974e-05,0.9990516814611491
4871,5,0.0011307252570986748,,,,2.673749479036522e-05,0.9990518593896691
4872,5,0.0011108979815617204,,,,2.673029437288164e-05,0.9990520376052228
4873,5,0.0011725573567673564,,,,2.6723087027988248e-05,0.9990522161076815
4874,5,0.0011702761985361576,,,,2.671587276013089e-05,0.9990523948969167
4875,5,0.0011513401987031102,,,,2.6708651573759685e-05,0.9990525739727995
4876,5,0.0011494985083118081,,,,2.6701423473329032e-05,0.9990527533352006
4877,5,0.0011528548784554005,,,,2.669418846329759e-05,0.9990529329839909
4878,5,0.0011667078360915184,,,,2.668694654812826e-05,0.9990531129190409
4879,5,0.0011592877563089132,,,,2.6679697732288236e-05,0.9990532931402206
4880,5,0.0011654511326923966,,,,2.6672442020248947e-05,0.9990534736474004
4881,5,0.0011762019712477922,,,,2.6665179416486072e-05,0.99905365444045
4882,5,0.0011845648987218738,,,,2.665790992547956e-05,0.9990538355192391
4883,5,0.0011753325816243887,,,,2.6650633551713598e-05,0.9990540168836372
4884,5,0.0011761499335989356,,,,2.664335029967661e-05,0.9990541985335134
4885,5,0.0011872337199747562,,,,2.6636060173861283e-05,0.999054380468737
4886,5,0.0011234506964683533,,,,2.6628763178764525e-05,0.9990545626891765
4887,5,0.0011202400783076882,,,,2.662145931888749e-05,0.9990547451947007
4888,5,0.001184143591672182,,,,2.6614148598735574e-05,0.9990549279851781
4889,5,0.001183694927021861,,,,2.6606831022818385e-05,0.9990551110604768
4890,5,0.0011155741522088647,,,,2.659950659564978e-05,0.9990552944204649
4891,5,0.0011581856524571776,,,,2.6592175321747824e-05,0.9990554780650102
4892,5,0.0011974542867392302,,,,2.658483720563483e-05,0.9990556619939802
4893,5,0.0011447810102254152,,,,2.6577492251837304e-05,0.9990558462072425
4894,5,0.0011678242590278387,,,,2.6570140464885987e-05,0.9990560307046641
4895,5,0.0011270067188888788,,,,2.6562781849315827e-05,0.999056215486112
4896,5,0.0011481436667963862,,,,2.6555416409665994e-05,0.9990564005514532
4897,5,0.0011808061972260475,,,,2.654804415047986e-05,0.9990565859005539
4898,5,0.0011205372866243124,,,,2.6540665076305e-05,0.9990567715332809
4899,5,0.0011713625863194466,,,,2.65332791916932e-05,0.9990569574495001
4900,5,0.0011576958931982517,,,,2.652588650120045e-05,0.9990571436490775
4901,5,0.0011600193101912737,,,,2.6518487009386926e-05,0.9990573301318789
4902,5,0.0011537966784089804,,,,2.6511080720817008e-05,0.9990575168977699
4903,5,0.0011807824485003948,,,,2.6503667640059272e-05,0.9990577039466157
4904,5,0.0011724588694050908,,,,2.649624777168647e-05,0.9990578912782817
4905,5,0.001122252200730145,,,,2.6488821120275555e-05,0.9990580788926327
4906,5,0.0011467172298580408,,,,2.6481387690407653e-05,0.9990582667895334
4907,5,0.0011547217145562172,,,,2.647394748666809e-05,0.9990584549688484
4908,5,0.001166258123703301,,,,2.6466500513646344e-05,0.9990586434304419
4909,5,0.001153232529759407,,,,2.645904677593609e-05,0.9990588321741783
4910,5,0.001167350448668003,,,,2.6451586278135165e-05,0.9990590211999214
4911,5,0.00117056118324399,,,,2.6444119024845575e-05,0.9990592105075348
4912,5,0.0011603592429310083,,,,2.6436645020673506e-05,0.9990594000968822
4913,5,0.0011155989486724138,,,,2.6429164270229293e-05,0.9990595899678268
4914,5,0.0011550805065780878,,,,2.642167677812744e-05,0.9990597801202318
4915,5,0.001182184903882444,,,,2.6414182548986606e-05,0.99905997055396
4916,5,0.0011661907192319632,,,,2.6406681587429614e-05,0.9990601612688743
4917,5,0.0011190648656338453,,,,2.6399173898083432e-05,0.999060352264837
4918,5,0.0011894775088876486,,,,2.639165948557918e-05,0.9990605435417106
4919,5,0.0011844212422147393,,,,2.638413835455212e-05,0.999060735099357
4920,5,0.0011333503061905503,,,,2.6376610509641664e-05,0.9990609269376381
4921,5,0.001147302333265543,,,,2.636907595549137e-05,0.9990611190564159
4922,5,0.0011702787596732378,,,,2.6361534696748934e-05,0.9990613114555515
4923,5,0.0011648401850834489,,,,2.635398673806617e-05,0.9990615041349066
4924,5,0.0011890059104189277,,,,2.6346432084099045e-05,0.9990616970943419
4925,5,0.0011622780002653599,,,,2.6338870739507655e-05,0.9990618903337185
4926,5,0.0011570081114768982,,,,2.6331302708956208e-05,0.9990620838528971
4927,5,0.0011846533743664622,,,,2.632372799711305e-05,0.999062277651738
4928,5,0.0011516062077134848,,,,2.631614660865064e-05,0.9990624717301018
4929,5,0.0011627962812781334,,,,2.6308558548245568e-05,0.9990626660878482
4930,5,0.0011245498899370432,,,,2.630096382057852e-05,0.9990628607248374
4931,5,0.0011753541184589267,,,,2.6293362430334314e-05,0.9990630556409289
4932,5,0.001136306906118989,,,,2.6285754382201865e-05,0.9990632508359822
4933,5,0.0011664718622341752,,,,2.62781396808742e-05,0.9990634463098568
4934,5,0.0012015756219625473,,,,2.627051833104845e-05,0.9990636420624114
4935,5,0.0011533830547705293,,,,2.6262890337425846e-05,0.9990638380935052
4936,5,0.0011731348931789398,,,,2.625525570471172e-05,0.9990640344029966
4937,5,0.001187995309010148,,,,2.624761443761549e-05,0.9990642309907443
4938,5,0.0011933650821447372,,,,2.623996654085069e-05,0.9990644278566064
4939,5,0.0011395057663321495,,,,2.6232312019134904e-05,0.9990646250004411
4940,5,0.0011175337713211775,,,,2.6224650877189844e-05,0.9990648224221063
4941,5,0.001135663129389286,,,,2.6216983119741273e-05,0.9990650201214595
4942,5,0.0011501797707751393,,,,2.6209308751519068e-05,0.9990652180983584
4943,5,0.0011645748745650053,,,,2.620162777725714e-05,0.99906541635266
4944,5,0.0011623408645391464,,,,2.6193940201693523e-05,0.9990656148842215
4945,5,0.0011808073613792658,,,,2.618624602957029e-05,0.9990658136928999
4946,5,0.0011125191813334823,,,,2.6178545265633588e-05,0.9990660127785517
4947,5,0.0011611307272687554,,,,2.6170837914633642e-05,0.9990662121410334
4948,5,0.0011893666815012693,,,,2.6163123981324732e-05,0.9990664117802014
4949,5,0.0011584522435441613,,,,2.61554034704652e-05,0.9990666116959116
4950,5,0.0011419418733567,,,,2.614767638681744e-05,0.99906681188802
4951,5,0.0011826620902866125,,,,2.6139942735147916e-05,0.9990670123563822
4952,5,0.0011666256468743086,,,,2.6132202520227124e-05,0.9990672131008537
4953,5,0.0011528247268870473,,,,2.6124455746829618e-05,0.9990674141212897
4954,5,0.0011419991496950388,,,,2.6116702419734003e-05,0.9990676154175455
4955,5,0.0011680041207000613,,,,2.610894254372291e-05,0.9990678169894758
4956,5,0.001177928177639842,,,,2.6101176123583033e-05,0.9990680188369352
4957,5,0.0011910159373655915,,,,2.609340316410508e-05,0.9990682209597783
4958,5,0.0011799971107393503,,,,2.608562367008381e-05,0.9990684233578595
4959,5,0.0011444134870544076,,,,2.6077837646318e-05,0.9990686260310326
4960,5,0.00118817703332752,,,,2.6070045097610467e-05,0.9990688289791518
4961,5,0.0011576528195291758,,,,2.6062246028768043e-05,0.9990690322020706
4962,5,0.0011716590961441398,,,,2.6054440444601585e-05,0.9990692356996425
4963,5,0.0011914302594959736,,,,2.6046628349925976e-05,0.9990694394717208
4964,5,0.0010925410315394402,,,,2.6038809749560092e-05,0.9990696435181585
4965,5,0.0011405304539948702,,,,2.6030984648326856e-05,0.9990698478388088
4966,5,0.0011321213096380234,,,,2.6023153051053173e-05,0.9990700524335241
4967,5,0.0011719453614205122,,,,2.6015314962569976e-05,0.999070257302157
4968,5,0.0011416450142860413,,,,2.6007470387712177e-05,0.9990704624445598
4969,5,0.001115649240091443,,,,2.599961933131872e-05,0.9990706678605846
4970,5,0.0011840485967695713,,,,2.5991761798232514e-05,0.9990708735500834
4971,5,0.0011947730090469122,,,,2.5983897793300496e-05,0.9990710795129077
4972,5,0.0011935228249058127,,,,2.5976027321373574e-05,0.9990712857489092
4973,5,0.0011394682805985212,,,,2.5968150387306645e-05,0.9990714922579392
4974,5,0.0011536725796759129,,,,2.5960266995958605e-05,0.9990716990398487
4975,5,0.0011935100192204118,,,,2.5952377152192325e-05,0.9990719060944888
4976,5,0.001203223131597042,,,,2.5944480860874652e-05,0.9990721134217101
4977,5,0.00114638137165457,,,,2.5936578126876416e-05,0.9990723210213631
4978,5,0.001153465360403061,,,,2.5928668955072427e-05,0.9990725288932982
4979,5,0.0011713989078998566,,,,2.5920753350341452e-05,0.9990727370373657
4980,5,0.0011825761757791042,,,,2.591283131756624e-05,0.9990729454534152
4981,5,0.0011721833143383265,,,,2.590490286163349e-05,0.9990731541412967
4982,5,0.0011893045157194138,,,,2.5896967987433885e-05,0.9990733631008596
4983,5,0.0011688841041177511,,,,2.5889026699862043e-05,0.9990735723319534
4984,5,0.0011668468359857798,,,,2.5881079003816552e-05,0.9990737818344271
4985,5,0.0012072594836354256,,,,2.5873124904199957e-05,0.9990739916081298
4986,5,0.0011749324621632695,,,,2.5865164405918733e-05,0.9990742016529102
4987,5,0.001200241269543767,,,,2.5857197513883324e-05,0.9990744119686169
4988,5,0.0011814286699518561,,,,2.584922423300811e-05,0.9990746225550982
4989,5,0.0011612661182880402,,,,2.584124456821141e-05,0.9990748334122024
4990,5,0.0011716126464307308,,,,2.583325852441548e-05,0.9990750445397774
4991,5,0.0011935824295505881,,,,2.5825266106546515e-05,0.999075255937671
4992,5,0.0011521144770085812,,,,2.581726731953464e-05,0.9990754676057308
4993,5,0.0011628668289631605,,,,2.5809262168313907e-05,0.9990756795438043
4994,5,0.0011040196986868978,,,,2.5801250657822297e-05,0.9990758917517385
4995,5,0.001182991312816739,,,,2.5793232793001708e-05,0.9990761042293806
4996,5,0.0011629684595391154,,,,2.5785208578797972e-05,0.9990763169765773
4997,5,0.0011415964690968394,,,,2.5777178020160818e-05,0.9990765299931753
4998,5,0.0011751876445487142,,,,2.57691411220439e-05,0.9990767432790211
4999,5,0.0011724279029294848,0.8499292731285095,1.0,1.0,2.5761097889404786e-05,0.9990769568339607
5000,6,0.0011800919892266393,,,,2.5753048327204938e-05,0.9990771706578403
5001,6,0.0011359620839357376,,,,2.574499244040974e-05,0.9990773847505057
5002,6,0.001191489864140749,,,,2.5736930233988457e-05,0.9990775991118026
5003,6,0.0011405968107283115,,,,2.572886171291427e-05,0.9990778137415764
5004,6,0.0011580520076677203,,,,2.572078688216424e-05,0.9990780286396724
5005,6,0.0011921157129108906,,,,2.5712705746719343e-05,0.9990782438059358
5006,6,0.0011549093760550022,,,,2.5704618311564414e-05,0.9990784592402112
5007,6,0.0011768083786591887,,,,2.56965245816882e-05,0.9990786749423436
5008,6,0.0011785447131842375,,,,2.5688424562083317e-05,0.9990788909121772
5009,6,0.001169034861959517,,,,2.568031825774626e-05,0.9990791071495565
5010,6,0.0011136527173221111,,,,2.567220567367741e-05,0.9990793236543254
5011,6,0.0011771766003221273,,,,2.5664086814881015e-05,0.9990795404263281
5012,6,0.001164426445029676,,,,2.565596168636519e-05,0.9990797574654081
5013,6,0.001150109339505434,,,,2.5647830293141936e-05,0.999079974771409
5014,6,0.001167296664789319,,,,2.563969264022709e-05,0.9990801923441742
5015,6,0.001197999226860702,,,,2.5631548732640373e-05,0.9990804101835468
5016,6,0.001194730051793158,,,,2.5623398575405355e-05,0.9990806282893696
5017,6,0.0011874129995703697,,,,2.561524217354946e-05,0.9990808466614856
5018,6,0.001189373666420579,,,,2.5607079532103973e-05,0.9990810652997372
5019,6,0.0011825403198599815,,,,2.5598910656104013e-05,0.9990812842039668
5020,6,0.0011077122762799263,,,,2.5590735550588558e-05,0.9990815033740167
5021,6,0.0011923069832846522,,,,2.5582554220600423e-05,0.9990817228097288
5022,6,0.0011731375707313418,,,,2.5574366671186262e-05,0.999081942510945
5023,6,0.0011626305058598518,,,,2.5566172907396573e-05,0.9990821624775066
5024,6,0.0011939737014472485,,,,2.5557972934285674e-05,0.9990823827092554
5025,6,0.0011668192455545068,,,,2.5549766756911722e-05,0.9990826032060325
5026,6,0.0011770580895245075,,,,2.55415543803367e-05,0.9990828239676788
5027,6,0.0011123272124677896,,,,2.5533335809626418e-05,0.9990830449940353
5028,6,0.0011783274821937084,,,,2.5525111049850492e-05,0.9990832662849426
5029,6,0.0011616512201726437,,,,2.5516880106082384e-05,0.9990834878402411
5030,6,0.0011794473975896835,,,,2.550864298339934e-05,0.9990837096597713
5031,6,0.0011920060496777296,,,,2.5500399686882437e-05,0.9990839317433731
5032,6,0.00111345574259758,,,,2.5492150221616555e-05,0.9990841540908864
5033,6,0.0011683109914883971,,,,2.5483894592690375e-05,0.9990843767021508
5034,6,0.0011753849685192108,,,,2.5475632805196385e-05,0.999084599577006
5035,6,0.0012078802101314068,,,,2.5467364864230875e-05,0.9990848227152912
5036,6,0.00114817067515105,,,,2.5459090774893924e-05,0.9990850461168457
5037,6,0.0011459761299192905,,,,2.54508105422894e-05,0.9990852697815082
5038,6,0.0011839617509394884,,,,2.544252417152497e-05,0.9990854937091177
5039,6,0.001185555593110621,,,,2.543423166771209e-05,0.9990857178995126
5040,6,0.0011870164889842272,,,,2.5425933035965988e-05,0.9990859423525312
5041,6,0.0011943498393520713,,,,2.5417628281405672e-05,0.999086167068012
5042,6,0.0010948700364679098,,,,2.5409317409153943e-05,0.9990863920457926
5043,6,0.0011953040957450867,,,,2.5401000424337357e-05,0.9990866172857111
5044,6,0.00117834797129035,,,,2.539267733208625e-05,0.9990868427876051
5045,6,0.0011871643364429474,,,,2.5384348137534723e-05,0.9990870685513118
5046,6,0.0011872310424223542,,,,2.5376012845820638e-05,0.9990872945766686
5047,6,0.0012257290072739124,,,,2.5367671462085633e-05,0.9990875208635126
5048,6,0.0011943525169044733,,,,2.535932399147508e-05,0.9990877474116805
5049,6,0.0011976971291005611,,,,2.5350970439138126e-05,0.9990879742210091
5050,6,0.0011426473502069712,,,,2.534261081022766e-05,0.9990882012913349
5051,6,0.0011993988882750273,,,,2.5334245109900314e-05,0.9990884286224941
5052,6,0.0011441672686487436,,,,2.532587334331648e-05,0.9990886562143229
5053,6,0.0011825190158560872,,,,2.531749551564029e-05,0.9990888840666571
5054,6,0.0011193661484867334,,,,2.5309111632039598e-05,0.9990891121793326
5055,6,0.0011869921581819654,,,,2.530072169768601e-05,0.9990893405521848
5056,6,0.0011568042682483792,,,,2.5292325717754856e-05,0.9990895691850491
5057,6,0.0011708491947501898,,,,2.52839236974252e-05,0.9990897980777608
5058,6,0.001194501994177699,,,,2.527551564187983e-05,0.9990900272301546
5059,6,0.0011853612959384918,,,,2.526710155630526e-05,0.9990902566420656
5060,6,0.0011525843292474747,,,,2.5258681445891714e-05,0.9990904863133282
5061,6,0.0011921895202249289,,,,2.5250255315833146e-05,0.999090716243777
5062,6,0.0011931256158277392,,,,2.5241823171327212e-05,0.999090946433246
5063,6,0.0011988520855084062,,,,2.5233385017575283e-05,0.9990911768815695
5064,6,0.0011930142063647509,,,,2.522494085978244e-05,0.9990914075885811
5065,6,0.0011678922455757856,,,,2.5216490703157463e-05,0.9990916385541146
5066,6,0.0011653841938823462,,,,2.5208034552912824e-05,0.9990918697780037
5067,6,0.001192191382870078,,,,2.5199572414264717e-05,0.9990921012600814
5068,6,0.0011882060207426548,,,,2.5191104292433e-05,0.999092333000181
5069,6,0.0011996125103905797,,,,2.5182630192641246e-05,0.9990925649981351
5070,6,0.0011490749893710017,,,,2.51741501201167e-05,0.999092797253777
5071,6,0.0011948859319090843,,,,2.5165664080090292e-05,0.9990930297669388
5072,6,0.0011868644505739212,,,,2.515717207779665e-05,0.9990932625374531
5073,6,0.0012019914574921131,,,,2.514867411847406e-05,0.9990934955651519
5074,6,0.0011642691679298878,,,,2.514017020736449e-05,0.9990937288498675
5075,6,0.0011881724931299686,,,,2.5131660349713587e-05,0.9990939623914314
5076,6,0.0011703958734869957,,,,2.5123144550770652e-05,0.9990941961896754
5077,6,0.0012022315058857203,,,,2.511462281578865e-05,0.9990944302444309
5078,6,0.001160807441920042,,,,2.5106095150024236e-05,0.9990946645555292
5079,6,0.001175161451101303,,,,2.5097561558737686e-05,0.9990948991228014
5080,6,0.0011753416620194912,,,,2.5089022047192952e-05,0.9990951339460783
5081,6,0.0011763246729969978,,,,2.5080476620657638e-05,0.9990953690251907
5082,6,0.0011636032722890377,,,,2.5071925284402986e-05,0.999095604359969
5083,6,0.001203880994580686,,,,2.5063368043703895e-05,0.9990958399502436
5084,6,0.0011737362947314978,,,,2.5054804903838897e-05,0.9990960757958447
5085,6,0.0011768166441470385,,,,2.504623587009017e-05,0.9990963118966023
5086,6,0.0011954192304983735,,,,2.5037660947743525e-05,0.9990965482523461
5087,6,0.001192340161651373,,,,2.50290801420884e-05,0.9990967848629057
5088,6,0.001167207257822156,,,,2.502049345841787e-05,0.9990970217281105
5089,6,0.0011692072730511427,,,,2.5011900902028635e-05,0.9990972588477899
5090,6,0.0011351092252880335,,,,2.500330247822101e-05,0.9990974962217728
5091,6,0.001200083177536726,,,,2.4994698192298943e-05,0.9990977338498881
5092,6,0.0011998482514172792,,,,2.4986088049569986e-05,0.9990979717319645
5093,6,0.0011657023569568992,,,,2.4977472055345305e-05,0.9990982098678305
5094,6,0.0011735837906599045,,,,2.496885021493968e-05,0.9990984482573143
5095,6,0.0012214400339871645,,,,2.4960222533671498e-05,0.9990986869002443
5096,6,0.001220396370626986,,,,2.4951589016862742e-05,0.9990989257964482
5097,6,0.0011521244887262583,,,,2.4942949669839e-05,0.9990991649457539
5098,6,0.0011794458841904998,,,,2.4934304497929457e-05,0.999099404347989
5099,6,0.001150717493146658,,,,2.4925653506466894e-05,0.9990996440029809
5100,6,0.0012174167204648256,,,,2.4916996700787662e-05,0.9990998839105567
5101,6,0.0011608133791014552,,,,2.4908334086231728e-05,0.9991001240705436
5102,6,0.001174266915768385,,,,2.4899665668142624e-05,0.9991003644827684
5103,6,0.0011944909347221255,,,,2.4890991451867467e-05,0.9991006051470577
5104,6,0.0011862176470458508,,,,2.4882311442756946e-05,0.9991008460632381
5105,6,0.001169685390777886,,,,2.4873625646165325e-05,0.999101087231136
5106,6,0.001131713972426951,,,,2.4864934067450443e-05,0.9991013286505773
5107,6,0.001114526530727744,,,,2.485623671197371e-05,0.9991015703213881
5108,6,0.0011720412876456976,,,,2.4847533585100076e-05,0.9991018122433941
5109,6,0.0012015318498015404,,,,2.4838824692198078e-05,0.999102054416421
5110,6,0.0011671498650684953,,,,2.4830110038639795e-05,0.9991022968402942
5111,6,0.001209193840622902,,,,2.4821389629800864e-05,0.9991025395148387
5112,6,0.0012006680481135845,,,,2.4812663471060476e-05,0.9991027824398798
5113,6,0.001129756448790431,,,,2.4803931567801353e-05,0.9991030256152423
5114,6,0.0011308325920253992,,,,2.479519392540978e-05,0.9991032690407509
5115,6,0.0011915501672774553,,,,2.4786450549275574e-05,0.99910351271623
5116,6,0.0011966205202043056,,,,2.4777701444792086e-05,0.9991037566415041
5117,6,0.0011652314569801092,,,,2.4768946617356205e-05,0.9991040008163972
5118,6,0.001188474241644144,,,,2.4760186072368346e-05,0.9991042452407333
5119,6,0.001159308711066842,,,,2.475141981523246e-05,0.9991044899143362
5120,6,0.001212262432090938,,,,2.4742647851356e-05,0.9991047348370296
5121,6,0.0011724034557119012,,,,2.473387018614997e-05,0.9991049800086367
5122,6,0.0011506404262036085,,,,2.4725086825028868e-05,0.9991052254289808
5123,6,0.001217569224536419,,,,2.471629777341071e-05,0.9991054710978853
5124,6,0.0011545775923877954,,,,2.4707503036717033e-05,0.9991057170151727
5125,6,0.0011683354387059808,,,,2.469870262037286e-05,0.9991059631806658
5126,6,0.0012061558663845062,,,,2.4689896529806743e-05,0.9991062095941873
5127,6,0.0011824442772194743,,,,2.468108477045071e-05,0.9991064562555593
5128,6,0.0012064070906490088,,,,2.4672267347740307e-05,0.9991067031646041
5129,6,0.0012219164054840803,,,,2.4663444267114556e-05,0.9991069503211438
5130,6,0.0011651224922388792,,,,2.465461553401598e-05,0.9991071977250001
5131,6,0.0011722724884748459,,,,2.4645781153890577e-05,0.9991074453759946
5132,6,0.0011885638814419508,,,,2.4636941132187853e-05,0.9991076932739488
5133,6,0.0012162078637629747,,,,2.4628095474360763e-05,0.9991079414186841
5134,6,0.0012062574969604611,,,,2.4619244185865764e-05,0.9991081898100214
5135,6,0.001088515156880021,,,,2.4610387272162764e-05,0.9991084384477816
5136,6,0.0012056316481903195,,,,2.4601524738715157e-05,0.9991086873317858
5137,6,0.001234937459230423,,,,2.4592656590989804e-05,0.9991089364618543
5138,6,0.0011696480214595795,,,,2.4583782834457016e-05,0.9991091858378074
5139,6,0.0011774490121752024,,,,2.457490347459058e-05,0.9991094354594655
5140,6,0.0011843772372230887,,,,2.4566018516867725e-05,0.9991096853266487
5141,6,0.0011612533126026392,,,,2.455712796676914e-05,0.9991099354391766
5142,6,0.0012273601023480296,,,,2.4548231829778972e-05,0.999110185796869
5143,6,0.0012011949438601732,,,,2.4539330111384788e-05,0.9991104363995457
5144,6,0.0012206044048070908,,,,2.4530422817077632e-05,0.9991106872470256
5145,6,0.0011954311048611999,,,,2.452150995235196e-05,0.999110938339128
5146,6,0.0012276674387976527,,,,2.451259152270568e-05,0.9991111896756719
5147,6,0.001200050232000649,,,,2.450366753364013e-05,0.9991114412564762
5148,6,0.001192683121189475,,,,2.4494737990660064e-05,0.9991116930813594
5149,6,0.001171477371826768,,,,2.448580289927368e-05,0.99911194515014
5150,6,0.0011792636942118406,,,,2.4476862264992596e-05,0.9991121974626362
5151,6,0.001197414007037878,,,,2.446791609333183e-05,0.9991124500186663
5152,6,0.0012288456782698631,,,,2.445896438980985e-05,0.999112702818048
5153,6,0.0012099775485694408,,,,2.44500071599485e-05,0.9991129558605991
5154,6,0.0011652414686977863,,,,2.4441044409273058e-05,0.9991132091461373
5155,6,0.0011622394667938352,,,,2.4432076143312195e-05,0.9991134626744799
5156,6,0.0011842865496873856,,,,2.4423102367597986e-05,0.999113716445444
5157,6,0.0012133066775277257,,,,2.4414123087665915e-05,0.9991139704588469
5158,6,0.0011905835708603263,,,,2.4405138309054847e-05,0.9991142247145053
5159,6,0.0011920533142983913,,,,2.4396148037307044e-05,0.999114479212236
5160,6,0.0011642740573734045,,,,2.438715227796816e-05,0.9991147339518553
5161,6,0.0011913616908714175,,,,2.437815103658723e-05,0.9991149889331798
5162,6,0.0011870843591168523,,,,2.4369144318716676e-05,0.9991152441560257
5163,6,0.0011848965659737587,,,,2.4360132129912287e-05,0.9991154996202087
5164,6,0.0012026980984956026,,,,2.4351114475733236e-05,0.999115755325545
5165,6,0.0012198803015053272,,,,2.4342091361742073e-05,0.99911601127185
5166,6,0.0011836029589176178,,,,2.4333062793504695e-05,0.9991162674589393
5167,6,0.0012075160630047321,,,,2.4324028776590387e-05,0.9991165238866281
5168,6,0.0012098030420020223,,,,2.431498931657178e-05,0.9991167805547316
5169,6,0.0011711930856108665,,,,2.4305944419024865e-05,0.9991170374630648
5170,6,0.0012214030139148235,,,,2.4296894089528995e-05,0.9991172946114424
5171,6,0.0012062336318194866,,,,2.4287838333666863e-05,0.999117551999679
5172,6,0.0012458802666515112,,,,2.4278777157024522e-05,0.9991178096275892
5173,6,0.0011909670429304242,,,,2.4269710565191353e-05,0.9991180674949871
5174,6,0.0011504446156322956,,,,2.4260638563760085e-05,0.9991183256016868
5175,6,0.001208923989906907,,,,2.4251561158326785e-05,0.9991185839475023
5176,6,0.0012079859152436256,,,,2.424247835449086e-05,0.9991188425322474
5177,6,0.0012252811575308442,,,,2.4233390157855032e-05,0.9991191013557355
5178,6,0.0012231154832988977,,,,2.422429657402536e-05,0.9991193604177802
5179,6,0.0011993676889687777,,,,2.421519760861122e-05,0.9991196197181945
5180,6,0.0011596932308748364,,,,2.420609326722532e-05,0.9991198792567917
5181,6,0.0011795188765972853,,,,2.4196983555483667e-05,0.9991201390333845
5182,6,0.001242232508957386,,,,2.418786847900559e-05,0.9991203990477857
5183,6,0.0011947008315473795,,,,2.4178748043413726e-05,0.999120659299808
5184,6,0.0012055790284648538,,,,2.4169622254334026e-05,0.9991209197892634
5185,6,0.0011570818023756146,,,,2.4160491117395723e-05,0.9991211805159645
5186,6,0.0012067339848726988,,,,2.4151354638231372e-05,0.9991214414797231
5187,6,0.0011269882088527083,,,,2.4142212822476798e-05,0.9991217026803512
5188,6,0.001215682365000248,,,,2.4133065675771148e-05,0.9991219641176604
5189,6,0.0011928636813536286,,,,2.412391320375683e-05,0.9991222257914621
5190,6,0.0011943962890654802,,,,2.411475541207956e-05,0.999122487701568
5191,6,0.0012008191552013159,,,,2.4105592306388314e-05,0.9991227498477889
5192,6,0.0012137505691498518,,,,2.409642389233536e-05,0.999123012229936
5193,6,0.0012228938285261393,,,,2.4087250175576237e-05,0.9991232748478202
5194,6,0.0012155710719525814,,,,2.407807116176975e-05,0.999123537701252
5195,6,0.0012258135247975588,,,,2.406888685657798e-05,0.999123800790042
5196,6,0.001168591552414,,,,2.4059697265666274e-05,0.9991240641140006
5197,6,0.001199970138259232,,,,2.405050239470322e-05,0.9991243276729378
